client_id,0
cx36821,False
cx11714,False
cx35718,True
cx01973,False
cx01524,True
cx33171,False
cx12991,False
cx12641,False
cx25182,False
cx29317,False
cx21648,True
cx04362,False
cx02711,False
cx12783,False
cx15622,False
cx33584,False
cx08009,False
cx36574,False
cx31598,True
cx01476,False
cx34110,False
cx10864,False
cx16722,False
cx37907,False
cx25237,False
cx18642,False
cx29808,False
cx26799,False
cx36316,True
cx08372,True
cx24770,False
cx02412,False
cx37150,True
cx35828,False
cx16535,False
cx16681,True
cx08816,False
cx23059,True
cx07421,False
cx04893,False
cx29935,False
cx34403,True
cx11397,False
cx29420,False
cx34098,True
cx17228,False
cx16133,True
cx29051,False
cx35406,False
cx10661,False
cx31466,False
cx24109,False
cx09817,False
cx38820,False
cx23666,False
cx01174,True
cx04419,True
cx12149,False
cx12157,False
cx36925,True
cx38735,False
cx15018,False
cx13556,False
cx32284,True
cx19101,True
cx30497,False
cx37532,False
cx12556,False
cx17903,False
cx14927,False
cx03746,True
cx22355,False
cx26353,True
cx22582,True
cx14208,False
cx30598,False
cx03388,False
cx25163,False
cx28815,False
cx08758,False
cx24173,False
cx02373,False
cx37635,False
cx31931,False
cx00486,False
cx11571,True
cx03950,False
cx27736,False
cx35476,True
cx24764,False
cx36038,True
cx15019,False
cx12409,False
cx26333,False
cx06333,False
cx13574,False
cx37369,False
cx20249,True
cx32293,False
cx16329,False
cx37849,False
cx19652,False
cx26297,False
cx32817,False
cx14296,False
cx17441,False
cx29367,False
cx38019,True
cx13129,False
cx20941,False
cx12415,False
cx34619,False
cx15745,False
cx10502,False
cx19735,False
cx26704,False
cx29326,False
cx00608,False
cx05421,True
cx35814,True
cx36967,False
cx36005,False
cx26880,True
cx35917,False
cx18708,False
cx28416,False
cx25405,False
cx13119,False
cx06751,False
cx02137,False
cx09099,True
cx03753,False
cx19506,False
cx13203,False
cx14724,False
cx14263,True
cx32647,False
cx07554,False
cx18333,False
cx13832,False
cx29116,False
cx32091,False
cx14527,False
cx11568,True
cx33732,True
cx24034,False
cx30074,False
cx22056,False
cx02583,False
cx16591,False
cx15939,True
cx11898,False
cx19136,False
cx08903,False
cx13820,False
cx32743,False
cx16581,False
cx09901,False
cx09514,True
cx19560,False
cx07200,False
cx15144,False
cx20960,False
cx10918,False
cx00853,False
cx35033,False
cx34164,False
cx37541,True
cx33200,False
cx18176,False
cx28850,False
cx17484,False
cx16047,False
cx10071,False
cx05689,False
cx19827,False
cx35120,False
cx18387,True
cx12726,False
cx31995,False
cx02007,True
cx08604,False
cx35382,False
cx21657,False
cx30111,False
cx08547,False
cx19350,False
cx19450,True
cx13963,False
cx23023,False
cx09645,False
cx17864,False
cx35959,True
cx23338,False
cx27274,False
cx18854,False
cx07741,True
cx32478,True
cx15633,True
cx00258,False
cx03046,False
cx22401,False
cx28080,False
cx31972,False
cx12161,False
cx07398,False
cx32068,False
cx33608,False
cx11559,False
cx27705,False
cx07473,False
cx26559,False
cx05095,False
cx29755,True
cx21243,False
cx30925,False
cx25546,True
cx36844,False
cx04038,True
cx09776,True
cx32393,False
cx09296,False
cx33857,False
cx38367,True
cx32600,False
cx06083,True
cx37435,False
cx29586,False
cx04003,False
cx21236,False
cx36980,False
cx05589,True
cx16101,False
cx06673,False
cx25601,True
cx32985,False
cx02689,False
cx34437,False
cx22525,False
cx09854,False
cx37025,False
cx04187,False
cx11608,True
cx08175,True
cx18247,False
cx03519,True
cx29966,False
cx14564,False
cx37985,False
cx10780,False
cx06936,True
cx25926,False
cx25368,False
cx35214,True
cx29557,False
cx15827,True
cx08128,False
cx23076,False
cx32411,False
cx18404,False
cx32666,False
cx26904,False
cx36519,True
cx37621,False
cx29157,False
cx25342,False
cx06837,False
cx10915,False
cx19648,False
cx04705,False
cx04979,False
cx22902,False
cx38201,True
cx15293,False
cx04625,False
cx04970,False
cx36504,True
cx15362,False
cx24220,False
cx01323,False
cx18964,True
cx37971,True
cx19444,False
cx03866,False
cx29067,False
cx04447,False
cx23283,False
cx10236,False
cx15335,False
cx03201,True
cx34843,False
cx09414,False
cx26498,False
cx38718,False
cx13459,True
cx04460,True
cx07930,True
cx29237,False
cx02228,False
cx38517,False
cx08314,True
cx27923,False
cx21571,False
cx23340,False
cx09677,False
cx28996,False
cx04895,False
cx25799,False
cx33649,False
cx28104,True
cx14945,False
cx31013,False
cx25665,False
cx21419,False
cx21722,False
cx32773,False
cx00573,False
cx08579,False
cx25823,False
cx00906,False
cx12153,False
cx19485,False
cx04414,False
cx35850,False
cx15802,False
cx04224,False
cx20736,False
cx32701,True
cx33903,False
cx26193,False
cx36253,False
cx09182,False
cx13836,False
cx11514,False
cx31639,False
cx03770,False
cx28541,False
cx06043,False
cx23579,True
cx02509,False
cx05497,False
cx27269,True
cx13283,True
cx20966,False
cx01372,True
cx27871,True
cx09087,False
cx03493,False
cx38771,False
cx35390,False
cx04011,False
cx21660,False
cx05192,False
cx04485,False
cx36678,False
cx10125,False
cx19205,False
cx18278,True
cx21362,False
cx19137,False
cx23588,False
cx34119,False
cx34520,False
cx31392,False
cx00652,False
cx34977,False
cx21888,False
cx21907,False
cx15747,False
cx35842,False
cx07468,False
cx11681,False
cx02496,False
cx35655,False
cx31702,False
cx28384,False
cx21927,True
cx10744,True
cx10823,False
cx19581,False
cx08806,False
cx34847,True
cx00408,False
cx01946,False
cx38131,False
cx30654,False
cx14113,False
cx32032,False
cx27865,False
cx08337,False
cx12866,False
cx03065,False
cx30590,False
cx21513,False
cx20555,True
cx06052,False
cx32547,False
cx20482,True
cx31075,False
cx27216,False
cx00821,False
cx05211,False
cx14234,False
cx09391,False
cx28612,False
cx26472,False
cx21465,True
cx10374,True
cx10329,False
cx31986,False
cx09321,False
cx34635,False
cx08219,False
cx35084,True
cx13682,False
cx14488,False
cx12385,False
cx00111,False
cx20561,False
cx22469,False
cx27790,False
cx05457,True
cx14109,False
cx17496,False
cx14919,False
cx10884,False
cx00231,False
cx22903,False
cx30898,False
cx07691,False
cx25376,False
cx08689,True
cx19927,False
cx28826,False
cx13334,False
cx00368,False
cx30494,True
cx31714,False
cx33511,False
cx11624,True
cx22316,False
cx33141,False
cx21273,True
cx18028,False
cx04172,False
cx02387,False
cx00537,True
cx13925,True
cx31571,False
cx02567,False
cx14361,False
cx10320,False
cx13207,False
cx28122,False
cx08671,False
cx03484,True
cx32877,False
cx10206,False
cx26972,False
cx26013,False
cx35169,False
cx04126,False
cx11988,True
cx20995,False
cx05015,False
cx09647,False
cx03545,False
cx30713,True
cx38604,False
cx13760,False
cx23455,False
cx02584,False
cx20719,False
cx25813,False
cx03972,False
cx04936,False
cx28275,False
cx16600,False
cx19166,False
cx26466,False
cx10440,False
cx16165,False
cx00412,False
cx24242,True
cx07423,False
cx21219,False
cx19126,True
cx18482,True
cx00742,True
cx34291,False
cx00104,False
cx06746,False
cx19379,True
cx20810,False
cx29360,False
cx27278,False
cx16096,False
cx22237,False
cx14999,True
cx30514,False
cx07977,False
cx33718,True
cx12507,False
cx02798,False
cx07431,False
cx38570,False
cx02550,False
cx25438,False
cx29038,False
cx33533,True
cx01828,False
cx05454,False
cx08833,False
cx27598,False
cx01871,False
cx21081,False
cx04679,False
cx12274,False
cx15784,False
cx23695,False
cx09805,False
cx15084,False
cx16964,False
cx03309,False
cx22148,True
cx05165,False
cx24526,True
cx37797,False
cx08705,False
cx22182,False
cx29096,False
cx25423,False
cx21814,False
cx11379,False
cx36101,False
cx31680,False
cx04629,False
cx05518,False
cx34934,False
cx34336,False
cx08140,True
cx36534,False
cx22394,False
cx01706,False
cx09435,False
cx38249,True
cx01471,False
cx20504,False
cx03495,False
cx06461,True
cx10326,False
cx38115,True
cx38542,False
cx07460,False
cx00300,False
cx17731,False
cx30670,False
cx10573,False
cx37713,False
cx00613,False
cx21433,True
cx31859,True
cx12989,True
cx32523,False
cx28708,False
cx03659,False
cx36717,False
cx07648,True
cx26851,False
cx14418,False
cx02294,False
cx37828,False
cx12458,False
cx22233,True
cx10190,False
cx31032,True
cx00036,False
cx01731,False
cx03482,False
cx34756,False
cx02334,False
cx10587,True
cx26718,False
cx09845,False
cx34187,False
cx13174,False
cx26534,False
cx07749,True
cx31044,False
cx12757,False
cx08893,False
cx36772,False
cx18773,False
cx03832,True
cx02596,False
cx00214,False
cx27708,False
cx16496,False
cx16656,False
cx13828,False
cx34752,True
cx21348,True
cx27817,False
cx09273,False
cx33377,False
cx10945,False
cx14858,False
cx18418,True
cx03271,False
cx37782,True
cx18612,False
cx10382,False
cx11984,True
cx02892,True
cx35175,True
cx11181,False
cx33603,False
cx19987,False
cx35941,False
cx09790,False
cx37372,False
cx09940,False
cx27239,False
cx31896,False
cx13364,False
cx29185,False
cx17591,True
cx08031,False
cx21437,True
cx36211,False
cx10821,False
cx17191,False
cx02317,False
cx04397,False
cx17687,True
cx06286,False
cx09594,True
cx36992,False
cx04377,False
cx20998,False
cx16335,True
cx36453,True
cx19816,True
cx27121,True
cx25730,False
cx12670,False
cx18619,False
cx18491,True
cx22280,False
cx20042,False
cx16782,False
cx18388,False
cx19285,False
cx35813,True
cx23610,False
cx23453,False
cx36735,False
cx25460,False
cx29363,False
cx35858,False
cx19736,False
cx30370,False
cx33434,False
cx23010,False
cx03267,False
cx02695,False
cx11403,False
cx18731,False
cx33845,False
cx36902,False
cx07391,False
cx26818,False
cx23201,True
cx08953,False
cx33129,True
cx07363,True
cx08365,False
cx26935,False
cx05672,False
cx33072,True
cx30075,False
cx33432,False
cx29066,False
cx22366,False
cx12827,False
cx01318,False
cx02425,False
cx02132,False
cx37106,False
cx10712,False
cx13939,True
cx07474,False
cx31752,False
cx13362,True
cx02949,False
cx19967,False
cx38215,False
cx27802,False
cx05709,False
cx28986,False
cx02741,False
cx14895,False
cx22430,False
cx32239,False
cx31584,False
cx37980,False
cx30384,False
cx30795,False
cx07775,False
cx02456,True
cx09249,False
cx23235,False
cx30821,False
cx27635,False
cx02610,False
cx15114,False
cx03230,False
cx31649,False
cx16402,False
cx04337,False
cx35677,False
cx28818,True
cx27411,False
cx13953,False
cx21786,False
cx16178,False
cx35602,False
cx38780,False
cx30714,False
cx13195,False
cx05761,False
cx20738,False
cx29903,True
cx10310,False
cx32828,False
cx30487,False
cx02184,False
cx22731,False
cx32943,False
cx26626,True
cx31356,False
cx30334,False
cx15131,False
cx33203,True
cx22649,True
cx12100,True
cx11839,False
cx23635,False
cx22569,False
cx31405,False
cx02770,False
cx27749,False
cx08630,True
cx00350,False
cx02310,False
cx31843,True
cx23956,False
cx01060,False
cx34000,False
cx16872,False
cx05941,False
cx31949,False
cx15707,False
cx16299,False
cx08760,False
cx35972,False
cx30257,False
cx08545,False
cx14618,False
cx12156,False
cx15021,False
cx03265,False
cx27196,True
cx37935,False
cx05662,False
cx36642,True
cx11126,False
cx36709,False
cx11283,True
cx36394,True
cx28788,False
cx19139,False
cx25648,False
cx09090,False
cx25809,False
cx37677,False
cx20079,False
cx12125,False
cx19828,False
cx12555,True
cx25860,True
cx36906,False
cx01087,False
cx19438,False
cx02333,False
cx31496,False
cx04835,False
cx31497,False
cx30294,False
cx08675,True
cx22967,False
cx07935,False
cx31103,False
cx03702,False
cx10176,False
cx34010,False
cx00410,True
cx28736,False
cx03828,False
cx29684,False
cx19610,False
cx34131,False
cx07153,False
cx26571,True
cx02791,False
cx17093,False
cx15527,False
cx00222,False
cx29682,False
cx15220,False
cx18522,False
cx29021,True
cx27284,False
cx05475,False
cx22965,False
cx27300,False
cx24621,False
cx35700,False
cx32272,True
cx30631,True
cx12445,False
cx02863,False
cx18315,False
cx19963,False
cx36934,True
cx37780,False
cx08268,True
cx08682,False
cx33634,False
cx02210,False
cx20577,True
cx30512,False
cx11763,False
cx26965,True
cx35222,False
cx10951,False
cx33981,False
cx10912,False
cx17796,False
cx17306,False
cx31364,False
cx33950,False
cx31810,False
cx30765,False
cx31045,False
cx00548,False
cx16191,False
cx22668,False
cx10812,False
cx32250,False
cx34284,False
cx23359,False
cx04942,False
cx32235,False
cx15407,False
cx14379,True
cx16696,False
cx08374,False
cx10676,False
cx30881,False
cx02871,False
cx25610,True
cx37304,False
cx07187,True
cx22872,False
cx11195,False
cx01851,False
cx17122,False
cx04844,False
cx11105,False
cx10164,False
cx16452,False
cx26743,False
cx06551,False
cx36485,True
cx00092,True
cx29798,False
cx15431,False
cx11324,False
cx10480,False
cx00322,False
cx17816,False
cx38601,False
cx06070,False
cx37631,False
cx35704,False
cx37093,False
cx19534,False
cx01748,False
cx27578,False
cx37272,False
cx05340,False
cx13224,False
cx12541,False
cx18528,False
cx11680,False
cx14241,False
cx20778,False
cx13904,False
cx27273,False
cx18408,False
cx00896,False
cx04815,False
cx33750,True
cx11130,False
cx15484,False
cx35125,False
cx38413,False
cx37877,True
cx10022,True
cx28195,False
cx35015,False
cx00437,True
cx35982,False
cx30306,False
cx19924,True
cx20659,False
cx08203,True
cx00485,True
cx37419,False
cx26194,True
cx35695,False
cx04953,False
cx31520,True
cx20153,False
cx00831,False
cx20258,False
cx27964,False
cx28350,False
cx13905,False
cx06689,True
cx05164,False
cx08977,False
cx15299,True
cx32380,False
cx34299,False
cx20772,False
cx16020,False
cx16091,False
cx32990,False
cx37556,False
cx10388,False
cx18989,False
cx28024,False
cx35163,False
cx19093,False
cx00209,False
cx22159,False
cx01596,False
cx17521,False
cx14805,False
cx24338,False
cx09034,False
cx12463,False
cx37892,False
cx00483,True
cx24583,False
cx14965,True
cx14638,False
cx11960,False
cx25530,False
cx28955,False
cx24186,False
cx28552,False
cx33192,False
cx08791,False
cx05160,True
cx17386,True
cx07605,False
cx05835,False
cx17121,False
cx35540,False
cx37357,False
cx34420,True
cx24002,False
cx09208,False
cx02040,False
cx10520,True
cx33940,True
cx03143,False
cx23404,True
cx34170,False
cx25691,False
cx38186,False
cx32436,False
cx32258,False
cx32476,False
cx33905,False
cx06092,True
cx23924,False
cx34105,True
cx06683,False
cx02663,False
cx12676,False
cx01498,False
cx33563,False
cx38310,False
cx33024,False
cx31424,True
cx04453,False
cx26685,False
cx16001,False
cx05313,False
cx19887,False
cx06708,False
cx38730,False
cx02917,False
cx01335,False
cx35606,False
cx34272,False
cx03722,False
cx33765,False
cx13374,False
cx10556,False
cx21988,False
cx20932,False
cx31771,False
cx13009,False
cx25079,False
cx29073,False
cx21270,False
cx08455,False
cx36226,False
cx22096,False
cx10169,False
cx30985,False
cx35231,False
cx21087,False
cx37914,False
cx00829,True
cx38054,False
cx11332,False
cx26954,True
cx10782,False
cx13753,False
cx27205,False
cx32302,False
cx04880,False
cx22629,False
cx13352,False
cx35211,True
cx28376,False
cx24728,False
cx06158,False
cx29949,True
cx11942,True
cx34656,False
cx23112,False
cx19531,True
cx37020,False
cx02226,False
cx33930,False
cx24651,False
cx04044,False
cx19653,False
cx20929,False
cx18050,False
cx20826,True
cx20051,False
cx30471,False
cx08192,False
cx16752,False
cx23428,False
cx34453,False
cx31942,False
cx09661,False
cx15618,False
cx07520,False
cx32539,False
cx23308,False
cx20119,True
cx31565,False
cx38693,False
cx06166,False
cx15025,False
cx12699,False
cx27869,False
cx02749,False
cx07670,False
cx23942,False
cx22164,False
cx30698,False
cx27429,False
cx07837,False
cx02595,True
cx11519,False
cx08798,False
cx00317,False
cx09899,False
cx36999,False
cx06137,False
cx29436,False
cx36470,False
cx05971,False
cx01573,False
cx34185,False
cx34223,True
cx20857,False
cx03006,False
cx12237,False
cx10698,False
cx02346,True
cx36633,False
cx15180,True
cx12916,True
cx09708,False
cx07370,False
cx05548,True
cx09406,False
cx10983,False
cx18371,False
cx20267,False
cx35491,True
cx06174,False
cx13609,False
cx02668,False
cx33678,False
cx06099,False
cx15221,False
cx06843,False
cx13128,False
cx18576,False
cx32257,False
cx32731,True
cx37548,False
cx35851,False
cx30196,False
cx01193,False
cx07093,False
cx16422,False
cx06175,True
cx08052,False
cx33021,False
cx30945,False
cx37358,False
cx07168,False
cx37029,True
cx22586,False
cx25551,True
cx04448,True
cx34424,False
cx33475,False
cx13959,False
cx33813,False
cx10805,True
cx09402,False
cx14071,False
cx14764,False
cx04060,True
cx34221,False
cx18610,False
cx32130,False
cx34019,True
cx06033,False
cx20871,False
cx11861,True
cx29234,False
cx34555,False
cx20648,False
cx32711,False
cx18845,True
cx13784,False
cx28686,True
cx13960,True
cx15651,True
cx38325,True
cx21545,False
cx11118,False
cx20223,False
cx19302,False
cx24596,False
cx04273,False
cx23436,False
cx22086,False
cx37868,False
cx13707,False
cx05719,False
cx28335,False
cx10774,False
cx01612,False
cx15100,False
cx20605,False
cx02255,False
cx35452,False
cx16967,True
cx03687,False
cx34026,False
cx20697,False
cx21397,False
cx07409,True
cx35229,False
cx28857,False
cx18305,False
cx30907,False
cx02352,False
cx27723,False
cx14641,False
cx38773,False
cx10685,False
cx20099,True
cx03954,False
cx07427,False
cx28962,False
cx37569,False
cx29262,False
cx25599,False
cx27901,False
cx36800,False
cx36773,False
cx21734,False
cx17852,False
cx16685,False
cx08804,False
cx34787,False
cx11492,False
cx04276,False
cx38280,True
cx30797,False
cx18685,False
cx28567,False
cx10674,False
cx12055,False
cx24729,False
cx33925,False
cx28617,False
cx25433,False
cx15759,False
cx36364,False
cx16093,False
cx03298,False
cx11254,False
cx21559,False
cx31979,False
cx30516,False
cx13856,False
cx07547,False
cx12492,False
cx09858,False
cx11947,True
cx26175,False
cx00171,False
cx36313,False
cx09444,False
cx11702,False
cx08377,False
cx36326,False
cx09758,False
cx03394,False
cx29951,False
cx31558,False
cx13785,False
cx33560,False
cx04339,False
cx34975,False
cx21213,False
cx24159,False
cx24980,True
cx17307,True
cx04693,False
cx35732,False
cx02015,False
cx02599,False
cx34406,False
cx34483,False
cx20651,False
cx38357,True
cx16794,False
cx30938,False
cx33959,False
cx26396,False
cx25430,False
cx36382,False
cx02615,False
cx32310,False
cx02152,False
cx25633,True
cx02207,False
cx16046,False
cx30606,False
cx28814,False
cx09850,False
cx13499,False
cx28490,False
cx10035,False
cx34782,False
cx30626,True
cx03534,False
cx07796,False
cx33327,False
cx04032,False
cx26102,False
cx28258,False
cx14056,False
cx13846,False
cx05294,False
cx32018,False
cx27906,False
cx23188,False
cx37948,True
cx14561,False
cx33799,False
cx16341,False
cx29990,False
cx13045,False
cx12977,False
cx24376,True
cx29542,False
cx29663,False
cx34265,False
cx37619,False
cx10192,False
cx15844,False
cx27645,False
cx25331,False
cx02931,False
cx03625,False
cx20420,False
cx14369,False
cx02728,False
cx38805,False
cx16401,False
cx00607,False
cx14871,True
cx08744,False
cx01927,False
cx00045,False
cx11862,False
cx27141,False
cx05817,False
cx13171,False
cx36564,False
cx03074,False
cx32564,False
cx07344,True
cx14571,False
cx24248,False
cx24049,False
cx18894,False
cx26264,True
cx23654,False
cx37550,True
cx34282,False
cx18818,False
cx05885,True
cx34992,False
cx20970,False
cx30831,False
cx28643,True
cx05419,False
cx24685,True
cx02029,True
cx29445,False
cx21329,True
cx05997,False
cx23437,False
cx20150,False
cx24114,False
cx06707,False
cx27506,True
cx13678,True
cx17506,False
cx09701,True
cx28604,False
cx32407,False
cx20399,False
cx31678,False
cx00806,False
cx37462,False
cx13484,False
cx01085,True
cx20356,False
cx32471,False
cx12637,False
cx33260,False
cx35161,True
cx31246,True
cx00058,True
cx29728,True
cx33796,True
cx11616,True
cx20624,False
cx33023,True
cx16074,False
cx32418,True
cx21682,True
cx04227,False
cx02563,True
cx05014,False
cx19781,False
cx20036,False
cx34613,False
cx24780,True
cx09381,False
cx20781,False
cx00357,True
cx29290,False
cx01746,False
cx30687,True
cx18378,False
cx38196,False
cx25681,True
cx38091,False
cx32080,True
cx37727,False
cx05181,False
cx23026,False
cx07005,False
cx36690,False
cx21820,True
cx15397,True
cx18296,True
cx08674,True
cx14682,False
cx38314,False
cx37747,False
cx09440,True
cx06252,False
cx05636,False
cx11725,False
cx20147,False
cx11650,False
cx05867,False
cx27353,True
cx28838,False
cx20415,False
cx22438,False
cx10228,False
cx18687,False
cx12708,False
cx08938,False
cx23097,False
cx14427,False
cx30517,False
cx18116,False
cx17499,True
cx29974,False
cx31019,True
cx08057,False
cx05769,False
cx15643,False
cx21981,False
cx35348,False
cx04246,False
cx05144,True
cx24962,True
cx34124,False
cx07448,False
cx03382,False
cx02481,False
cx35913,True
cx22646,False
cx13614,True
cx00532,True
cx09813,False
cx27761,True
cx37690,False
cx26195,False
cx34114,False
cx15427,False
cx05691,False
cx26943,False
cx03245,False
cx10023,False
cx16517,False
cx03020,True
cx19805,False
cx19261,False
cx31477,False
cx15068,False
cx27542,True
cx24998,False
cx38189,False
cx33357,False
cx22128,False
cx16315,False
cx04569,False
cx26009,False
cx17331,True
cx02561,False
cx30186,False
cx35355,False
cx04754,False
cx11483,False
cx04873,True
cx11747,True
cx06693,False
cx11658,False
cx28655,False
cx32120,False
cx05820,False
cx13189,False
cx01207,False
cx31375,False
cx38121,False
cx38484,True
cx18797,False
cx18901,False
cx21467,False
cx16796,False
cx05091,True
cx18565,False
cx21761,False
cx23771,True
cx10353,False
cx08075,False
cx32363,False
cx14910,True
cx22342,False
cx27820,False
cx24599,False
cx17545,False
cx37836,True
cx38511,False
cx25169,False
cx21013,False
cx34413,False
cx20253,False
cx21760,False
cx37900,False
cx14583,False
cx11687,False
cx06918,False
cx14008,False
cx12966,True
cx06028,False
cx30367,False
cx23421,True
cx28666,False
cx28990,False
cx21339,True
cx36223,False
cx14625,False
cx08266,False
cx15629,False
cx33945,False
cx31288,False
cx37329,False
cx24578,False
cx17188,False
cx32274,False
cx26896,False
cx23277,True
cx03690,False
cx17446,False
cx11187,True
cx21394,False
cx21532,False
cx34715,False
cx30417,True
cx30231,False
cx37185,False
cx27884,False
cx11234,False
cx30510,True
cx31925,True
cx10574,False
cx20835,True
cx06085,False
cx17252,False
cx33843,False
cx09691,False
cx30161,False
cx36924,False
cx25973,False
cx23572,False
cx29548,False
cx32416,False
cx07809,False
cx21615,False
cx21007,False
cx10393,False
cx34921,False
cx36710,False
cx37003,False
cx14690,False
cx25191,True
cx29496,False
cx17424,False
cx27845,False
cx03860,False
cx03959,False
cx06665,True
cx37685,True
cx18009,False
cx20927,False
cx31197,False
cx18456,False
cx17526,False
cx33636,False
cx30893,False
cx35479,False
cx15627,False
cx35572,False
cx34267,False
cx26429,False
cx38634,True
cx26430,True
cx22134,False
cx10225,False
cx25491,False
cx27003,False
cx26457,False
cx17918,False
cx01518,False
cx10298,False
cx11972,False
cx05405,False
cx21897,False
cx37202,False
cx35561,False
cx37278,False
cx28219,False
cx28053,False
cx16580,False
cx15964,False
cx23101,False
cx27561,False
cx33257,False
cx10115,False
cx32708,False
cx23906,False
cx15585,True
cx13019,False
cx30012,False
cx07720,True
cx26940,False
cx07089,False
cx12668,False
cx37448,False
cx06422,False
cx25804,False
cx12527,False
cx25326,False
cx18875,False
cx19544,False
cx20874,False
cx01536,False
cx06308,False
cx13804,False
cx03648,False
cx25622,False
cx28285,True
cx33618,True
cx33744,True
cx29212,True
cx05484,False
cx05325,False
cx21441,False
cx30962,False
cx05278,False
cx14528,False
cx29175,False
cx01420,False
cx20286,False
cx26822,True
cx27897,False
cx27111,False
cx13521,True
cx16971,False
cx10549,False
cx12802,False
cx20893,False
cx28286,False
cx20395,False
cx15693,False
cx01159,False
cx21204,False
cx36472,False
cx11299,False
cx15731,False
cx11652,False
cx15406,False
cx04206,True
cx16510,True
cx12133,True
cx20007,False
cx14662,False
cx11401,False
cx16435,False
cx29094,False
cx27460,False
cx16516,False
cx07022,False
cx09797,False
cx35585,False
cx27775,False
cx15901,False
cx38323,True
cx16216,True
cx08829,False
cx15892,False
cx22087,False
cx24057,False
cx09071,False
cx21900,True
cx27877,True
cx35883,False
cx02817,False
cx16075,False
cx19821,False
cx11444,False
cx36775,False
cx23708,False
cx04418,False
cx28428,False
cx25570,False
cx10559,False
cx12716,True
cx16320,False
cx25324,True
cx21916,False
cx29411,False
cx07483,False
cx15777,False
cx05448,False
cx09464,False
cx20880,False
cx34349,False
cx33204,False
cx10207,False
cx25925,False
cx18531,True
cx06237,True
cx29819,False
cx25211,False
cx13133,False
cx25294,False
cx28957,False
cx16098,False
cx12748,False
cx30584,False
cx11019,False
cx17500,False
cx15830,False
cx27347,True
cx15474,False
cx30163,False
cx12296,False
cx38792,False
cx04039,False
cx07703,False
cx31551,False
cx11407,False
cx33014,True
cx10835,False
cx33701,False
cx32939,False
cx34516,False
cx07878,True
cx33795,False
cx25506,False
cx32394,False
cx01534,False
cx15858,False
cx34032,False
cx31761,False
cx01625,False
cx10541,False
cx25801,True
cx32180,False
cx28635,False
cx27700,False
cx13214,False
cx29817,False
cx28981,False
cx34946,True
cx02249,False
cx36531,False
cx20965,False
cx31315,False
cx32334,False
cx22268,False
cx05710,False
cx33747,False
cx24654,True
cx20866,False
cx15659,True
cx21627,False
cx03152,False
cx30567,False
cx37832,False
cx11607,False
cx30774,True
cx00600,False
cx06145,False
cx23648,False
cx11161,False
cx10467,False
cx15400,False
cx09455,False
cx10470,False
cx25944,False
cx02557,False
cx09132,False
cx18546,False
cx27842,False
cx00301,False
cx25513,True
cx33411,True
cx06782,False
cx18714,False
cx14907,False
cx06752,True
cx03079,False
cx10317,False
cx06775,False
cx16193,False
cx30716,False
cx01097,False
cx33105,False
cx07967,False
cx25957,False
cx34022,False
cx10827,True
cx17362,False
cx24639,False
cx36635,True
cx18638,True
cx37968,False
cx21216,False
cx07377,False
cx03802,False
cx17226,False
cx06424,False
cx03731,False
cx03459,True
cx38619,False
cx36324,False
cx08188,False
cx16303,False
cx11288,False
cx34281,False
cx35482,False
cx25589,False
cx17880,True
cx22084,False
cx02439,False
cx17786,False
cx08101,False
cx35483,False
cx35950,False
cx01326,False
cx21445,True
cx36039,False
cx31203,False
cx36357,False
cx03498,True
cx10106,False
cx18994,False
cx35617,False
cx11072,False
cx15940,True
cx37567,False
cx09263,False
cx20454,False
cx05060,False
cx14794,False
cx13236,False
cx14968,False
cx12705,False
cx16956,False
cx34429,False
cx08466,True
cx13993,False
cx30778,True
cx32518,False
cx26700,False
cx06545,False
cx16557,False
cx31480,False
cx18437,False
cx23082,False
cx20392,False
cx15916,False
cx04095,False
cx09463,False
cx18117,True
cx01355,False
cx04935,False
cx34308,False
cx15111,False
cx11267,False
cx15767,False
cx02302,True
cx16764,False
cx04125,False
cx15027,False
cx14986,False
cx37038,False
cx28155,False
cx02504,False
cx09204,False
cx00468,True
cx21996,True
cx38680,False
cx11353,False
cx01170,False
cx28587,False
cx23784,False
cx30247,True
cx36270,False
cx02135,False
cx33633,True
cx00043,False
cx08290,False
cx04050,False
cx16224,False
cx24466,False
cx19952,True
cx18320,True
cx26528,True
cx33790,False
cx10761,False
cx14952,True
cx34157,False
cx33575,False
cx23001,False
cx22051,False
cx37133,False
cx32504,False
cx34006,False
cx11153,False
cx11317,True
cx17917,False
cx02331,False
cx02327,False
cx25045,False
cx13156,False
cx20573,True
cx36012,False
cx16856,False
cx20607,False
cx17231,True
cx03796,False
cx13080,False
cx03684,False
cx28959,False
cx34204,False
cx23884,True
cx08642,False
cx15478,False
cx17300,True
cx13196,False
cx22262,False
cx09730,False
cx09711,True
cx36960,False
cx22848,True
cx37864,False
cx24280,False
cx09959,True
cx32584,False
cx33139,False
cx16250,False
cx33525,False
cx16482,True
cx00423,False
cx24223,False
cx23772,False
cx11151,False
cx00772,False
cx09279,True
cx21018,False
cx23227,False
cx25931,False
cx32614,False
cx15536,False
cx21550,False
cx29334,False
cx08397,False
cx06144,False
cx17955,False
cx04114,False
cx23401,True
cx16544,False
cx27737,False
cx17742,False
cx04744,False
cx03486,False
cx04008,False
cx30286,False
cx34931,False
cx18725,False
cx15086,False
cx09516,True
cx29806,False
cx16772,False
cx33572,False
cx00450,False
